"序号","题目","选项1","选项2","选项3","选项4","正确答案","正确奖励id","错误奖励id","精灵id"
"1661","春秋各一半？（打一字）","秦","都","份","饿","1","5870","5880",""
"1662","人中之王？（打一字）","全","她","给","能","1","5870","5880",""
"1663","田头上长草？(打一字)","苗","填","想","问","1","5870","5880",""
"1664","鱼一条，没有田没有刀？（打一字）","一","二","三","田","1","5870","5880",""
"1665","依山傍水？打一字","汕","水","泳","浪","1","5870","5880",""
"1666","军人的泪？（打一字）","浑","哭","浴","渔","1","5870","5880",""
"1667","此字不难猜，孔子猜三天？（打一字）","晶","品","日","年","1","5870","5880",""
"1668","丰富的水源？（打一字）","沣","丰","洗","河","1","5870","5880",""
"1669","口中还有一口？（打一字）","回","日","月","国","1","5870","5880",""
"1670","少了尾巴的兔子有力气？（打一字）","勉","兔","免","力","1","5870","5880",""
"1671","鱼头鱼身蛇尾巴？（打一字）","龟","渔","水","蛇","1","5870","5880",""
"1672","睡眠之前？(打一字)","目","日","眼","阳","1","5870","5880",""
"1673","石头下面有水？（打一字）","泵","水","石","丘","1","5870","5880",""
"1674","三只眼睛？（打一字）","瞐","品","淼","磊","1","5870","5880",""
"1675","不用手？（打一字）","挽","去","免","收","1","5870","5880",""
"1676","家没有男人？(打一字)","嫁","楠","男","钕","1","5870","5880",""
"1677","十五天？（打一字）","胖","月","过","去","1","5870","5880",""
"1678","本人养鸟？（打一字）","鹅","我","鸟","袅","1","5870","5880",""
"1679","分手？（打一字）","扮","月","收","取","1","5870","5880",""
"1680","山丘边的虫子？（打一字）","蚯","越","岳","虫","1","5870","5880",""
"1681","口中一朵云？（打一字）","囩","国","渔","玉","1","5870","5880",""
"1682","昏倒的女子？（打一字）","婚","嫁","晕","昏","1","5870","5880",""
"1683","你的弓？（打一字）","弥","弹","弓","取","1","5870","5880",""
"1684","洛阳城内草飞扬？（打一字）","落","洛","络","咯","1","5870","5880",""
"1685","泼水节上水尽无？（打一字）","发","渔","洒","河","1","5870","5880",""
"1686","田中？打一字","十","口","苗","庙","1","5870","5880",""
"1687","虫虫是单身？（打一字）","蝉","虫","蟲","单","1","5870","5880",""
"1688","一斗米？（打一字）","料","科","祥","米","1","5870","5880",""
"1689","洒水了？打一字","西","洒","水","油","1","5870","5880",""
"1690","句中多十？（打一字）","甸","局","句","巨","1","5870","5880",""
"1691","鲜鱼吃多了？(打一字)","羊","渔","雨","鱼","1","5870","5880",""
"1692","狗嘴？（打一字）","吠","犬","扣","抠","1","5870","5880",""
"1693","春取头，夏取半？（打一字）","麦","日","秋","田","1","5870","5880",""
"1694","石头撑起一座山？（打一字）","岩","山","石","屎","1","5870","5880",""
"1695","盲目行动？（打一字）","亡","目","钼","忘","1","5870","5880",""
"1696","还少些车辆？（打一字）","软","车","辆","欠","1","5870","5880",""
"1697","火不够？（打一字）","炊","活","火","伙","1","5870","5880",""
"1698","工业用水？（打一字）","汞","水","巩","游","1","5870","5880",""
"1699","两只蚂蚁抬根杠，一只蚂蚁杠上望？","六","三","九","七","1","5870","5880",""
"1700","象脚鼓是哪个民族的打击乐器？","傣族","壮族","汉族","维吾尔族","1","5870","5880",""
"1701","西洋乐器小提琴有几根弦？","4根","3根","5根","2根","1","5870","5880",""
"1702","马头琴是我国哪一民族的拉弦乐器？","蒙古族","维吾尔族","朝鲜族","回族","1","5870","5880",""
"1703","六弦琴是什么乐器的别称？","吉他","古筝","小提琴","钢琴","1","5870","5880",""
"1704","素有“马里奥之父”美誉的著名游戏制作人是谁？","宫本茂","宫崎骏","冈本吉起","大友克洋","1","5870","5880",""
"1705","(神题)汽车会飞？（猜一种饮料）","咖啡","可口可乐","柠檬茶","奶昔","1","5870","5880",""
"1706","(神题)公共厕所（猜一外国首都）","伦敦","东京","首尔","北京","1","5870","5880",""
"1707","(神题)男人内裤（打一三国人名）？","关羽","刘备","曹操","诸葛亮","1","5870","5880",""
"1708","(神题)把蓝色的衣服放到黄河里，会发生什么状况？","衣服被打湿了","衣服变成黄色了","衣服丢了","衣服变成绿色了","1","5870","5880",""
"1709","(神题)人在不饥渴时也需要的是什么水？","薪水","苏打水","自来水","矿泉水","1","5870","5880",""
"1710","(神题)脱了红袍子，是个白胖子，去了白胖子，是个黑圆子？","荔枝","桂圆","花生","菠萝","1","5870","5880",""
"1711","(神题)鸭蛋一打有多少个？","0个","12个","10个","25个","1","5870","5880",""
"1712","(神题)环球旅行？（猜一现代香港名星）","周星驰","刘德华","张国荣","金喜善","1","5870","5880",""
"1713","(神题)船出长江口（猜地名）？","上海","西藏","北京","越南","1","5870","5880",""
"1714","(神题)一点登机，三点抵川（猜地名）？","杭州","四川","苏州","贵州","1","5870","5880",""
"1715","(神题)广阔国境皆安定（猜地名）？","辽宁","哈尔滨","宁夏","北京","1","5870","5880",""
"1716","(神题)新版的纸币，竟然印得不一样，为什么？","号码不一样","价码不同","印错了","不是一个人印的","1","5870","5880",""
"1717","(神题)卖水的人看到河会怎么想？","这些都是钱","想买","想喝","跳下去","1","5870","5880",""
"1718","(神题)为什么警察要系白皮带？","裤子会掉","美观","庄严","个人爱好","1","5870","5880",""
"1719","(神题)为什么冲天炮射不到星星？","星星会闪","准星不准","星星太高","炮口太小","1","5870","5880",""
"1720","(神题)为什么离婚的人越来越多？","结婚的越来越多","价值关不同","男女比例失调","缺乏安全感","1","5870","5880",""
"1721","(神题)猪皮是用来作什么的呢？","包猪肉用的","吃的","美容用的","包饺子用的","1","5870","5880",""
"1722","(神题)煮一个蛋要四分钟，煮八个蛋要几分钟？","四分钟","三十二分钟","十分钟","2个小时","1","5870","5880",""
"1723","(神题)八点钟和九点钟有什么不一样？","差一点","数字","说法","指针位置","1","5870","5880",""
"1724","(神题)什么酒价格最贵？","喜酒","白酒","洋酒","啤酒","1","5870","5880",""
"1725","(神题)考试时应注意什么？","监考老师","审题","不讲话","不答卷","1","5870","5880",""
"1726","(神题)放大镜不能放大的东西是什么？","角度","宽度","长度","高度","1","5870","5880",""
"1727","(神题)猩猩最讨厌什么线？","平行线","交叉线","反射线","紫外线","1","5870","5880",""
"1728","(神题)巧克力和西红柿打架，巧克力赢了，为什么呢？","巧克力棒","西红柿弱爆了","实力差距太大","巧克力比较黑","1","5870","5880",""
"1729","(神题)哪种动物最没有方向感？","麋鹿","猪","猫","导盲犬","1","5870","5880",""
"1730","(神题)猪圈里的猪出来了，怎么办？（猜一个明星）","王力宏","巩俐","韩红","仔仔","1","5870","5880",""
"1731","(神题)谁给刘德华喝忘情水？","啊哈","女朋友","孟婆","上帝","1","5870","5880",""
"1732","(神题)什么鱼最白痴？","鲨鱼","鲸鱼","河豚","金鱼","1","5870","5880",""
"1733","(神题)哪个门派的教徒不会撒谎啊？","全真教","山林寺","武当派","邪教","1","5870","5880",""
"1734","(神题)米的妈妈是谁？","花","水稻","农民","叶子","1","5870","5880",""
"1735","(神题)历史上哪个人跑的最快？","曹操","刘备","秦始皇","武大郎","1","5870","5880",""
"1736","(神题)用椰子和西瓜打头哪一个比较痛？","头","椰子","西瓜","一样痛","1","5870","5880",""
"1737","(神题)唐僧师徒4个，唐僧死了，还有几个人？","没有人","2个人","3个人","还有两只猴","1","5870","5880",""
"1738","(神题)耶稣是哪一国人？","天国","中国","美国","印第安人","1","5870","5880",""
"1739","(神题)键盘上F1，F2，F3，F4最帅的是哪个键？","F4","F2","F1","F3","1","5870","5880",""
"1740","(神题)圣诞夜，圣诞老人放进袜子的第一件东西是什么？","脚","礼物","雪花","空气","1","5870","5880",""
"1741","(神题)水浒剧组去动物园拍戏，什么动物不会来？","老虎","狮子","大象","鸵鸟","1","5870","5880",""
"1742","(神题)稀饭，烧饼，馒头，包子哪一个最贵？","稀饭","烧饼","馒头","包子","1","5870","5880",""
"1743","(神题)我国哪个城市的人最正直？","深圳","北京","上海","武汉","1","5870","5880",""
"1744","(神题)甲，乙，丙，丁哪个字最酷？","丁","甲","乙","丙","1","5870","5880",""
"1745","(神题)历史上哪个帝王当老公最不称职？","夫差","勾践","秦皇","汉武","1","5870","5880",""
"1746","(神题)月亮上有过外星人吗？","有","没有","不知道","有神仙","1","5870","5880",""
"1747","(神题)番茄炒蛋哪个先下锅？","油","番茄","蛋","都不是","1","5870","5880",""
"1748","(神题)“耳朵像蒲扇，身子像小山，鼻子长又长，帮人把活干”？","大象","长颈鹿","树袋熊","猪","1","5870","5880",""
"1749","(神题)谜语“两个胖子”指的是我国安徽省那座城市？","合肥","芜湖","肥西","大理","1","5870","5880",""
"1750","(神题)自小在一起，目前少联系（猜一字）？","省","苜","沙","幸","1","5870","5880",""
"1751","(神题)什么东西往上升永远掉不下来？","年龄","电梯","温度计","飞机","1","5870","5880",""
"1752","(神题)如果诸葛亮活着，世界现在会有什么不同？","会多一个人","科技更发达","生活水平提高","中国经济第一","1","5870","5880",""
"1753","(神题)小明知道试卷的答案，为什么还频频看同学的？","小明是老师","知道的不全","帮助同学作弊","暗恋那个同学","1","5870","5880",""
"1754","(神题)说它是牛不是牛，力小能背房子走？","蜗牛","水牛","犀牛","奶牛","1","5870","5880",""
"1755","(神题)一口咬去多半截？（猜一字）","名","夕","口","少","1","5870","5880",""
"1756","(神题)天最顶上是什么？","是“一”","是宇宙","是银河","是神仙","1","5870","5880",""
"1757","(神题)有一种牛皮最容易被戳穿，那是什么牛皮？","吹牛皮","犀牛皮","水牛皮","野牛皮","1","5870","5880",""
"1758","(神题)进门要说芝麻开门.进门后说什么？","芝麻关门","芝麻好吃","芝麻开花","吃嘛嘛香","1","5870","5880",""
"1759","(神题)从前有个女孩叫小文，后来她有了男朋友，她就改名叫神马了？","小六","小月月","凤姐","春哥","1","5870","5880",""
"1760","(神题)什么书的毛病最多？","医书","读书","诗经","散文","1","5870","5880",""
"1761","(神题)最坚固的锁，最怕什么？","钥匙","开锁专家","高水平小偷","最厉害的小偷","1","5870","5880",""
"1762","(神题)麦兜自己洗澡，猜一近代文学作家？","朱自清","老舍","巴金","鲁迅","1","5870","5880",""
"1763","(神题)一群女孩洗澡，突然一个男人闯入，你觉得她们应该遮住哪儿？","男人的眼睛","不遮","下半身","上半身","1","5870","5880",""
"1764","(神题)情人节晚上，男生跟女生睡前一定做的事是什么？","闭上眼睛","想。。。","洗澡","接吻","1","5870","5880",""
"1765","(神题)吃苹果的时候吃到几条虫最可怕？","半条","1条","3条","没吃到","1","5870","5880",""
"1766","(神题)视力疲劳？（打一个字）","眨","樊","暮","囚","1","5870","5880",""
"1767","(神题)拆信。（打一城市名）？","开封","邯郸","承德","洛阳","1","5870","5880",""
"1768","X战警:天启中天启被谁打败的？","凤凰女","镭射眼","快银","X教授","1","5870","5880",""
"1769","X战警:天启中天启被中国影迷叫做什么？","移动的3D打印机","法老王","绿脸","大傻","1","5870","5880",""
"1770","X战警:天启快银出场打吃豆人游戏时，背后电视里放映的是什么？","霹雳游侠","超人","金刚狼","海绵宝宝","1","5870","5880",""
"1771","疯狂动物城中，尼克是什么动物？","红狐","熊","狼","豺狗","1","5870","5880",""
"1772","疯狂动物城中，朱迪是什么动物？","灰兔","白兔","安哥拉兔","家兔","1","5870","5880",""
"1773","疯狂动物城中，闪电是什么动物？","树懒","水獭","狐猴","长尾猴","1","5870","5880",""
"1774","疯狂动物城中，大先生是什么动物？","鼩鼱","企鹅","海豹","仓鼠","1","5870","5880",""
